match_id,team_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,goals_scored,goals_allowed
79493,2256,9,8,6,1,4,7,1,6,2,1,10,7,1,5,7,2,8,2,1,6,1,5,6,2,7,2,1,1,4,5,1,5,2,1,1,1,1,1,1,1,3,1,3,2,1,1,6,2,1,2,1,1,2,1,1,2,3
79494,443,11,9,10,9,10,9,3,8,7,10,11,11,10,11,10,3,9,8,11,8,8,8,7,3,6,6,9,12,14,9,5,12,10,10,11,8,5,10,9,9,9,5,11,9,10,3,8,7,10,5,5,3,11,9,8,3,0
79494,441,3,3,1,3,3,2,3,3,3,1,3,1,3,3,2,3,3,3,1,2,4,5,3,4,3,3,1,2,2,2,2,1,1,1,4,3,4,3,3,1,3,4,3,3,1,3,2,2,1,3,3,1,3,1,1,0,3
79495,494,3,3,3,6,4,1,3,3,3,4,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,5,1,3,3,4,4,1,3,3,4,3,1,1,1,1,3,3,3,3,3,3,1,0
79495,1895,2,1,2,2,1,2,2,2,2,1,1,5,5,4,5,5,4,5,1,1,1,1,1,1,1,1,1,5,4,5,5,4,5,1,4,5,5,4,5,1,4,4,3,4,1,5,4,5,1,4,5,1,4,1,1,0,1
79496,172,55,62,56,60,50,52,55,58,54,36,53,48,52,45,46,49,49,46,30,54,58,49,51,53,56,52,34,52,43,45,48,50,46,28,47,48,52,55,50,35,41,42,44,41,26,49,46,42,31,49,45,35,50,33,30,0,1
79496,364,76,67,74,61,71,40,73,77,68,38,71,81,67,77,42,80,77,74,39,73,60,72,40,71,69,67,38,69,79,43,82,75,76,41,65,29,68,63,62,29,42,77,71,73,41,42,38,38,52,75,74,39,69,35,38,1,0
79497,112,23,22,15,30,25,12,9,28,26,2,30,14,36,29,15,13,34,25,2,26,44,35,18,15,39,32,4,30,22,17,15,24,17,4,42,22,18,48,38,4,12,12,39,32,4,16,19,15,4,15,10,4,36,2,4,3,3
79497,488,5,5,5,5,5,5,5,5,5,2,7,5,5,5,5,5,5,5,2,6,5,6,6,5,5,6,2,5,5,5,5,5,6,2,5,5,5,5,5,2,6,5,5,5,2,5,5,5,2,5,5,2,5,2,2,3,3
79498,256,53,35,46,51,53,48,39,47,45,43,40,53,56,65,48,47,47,46,43,33,34,39,28,27,28,33,34,48,53,41,38,41,38,39,56,46,43,44,43,41,50,48,46,48,42,39,45,42,39,38,35,30,41,44,37,3,1
79498,134,40,35,38,37,22,36,34,27,14,16,44,45,47,33,45,42,35,25,26,41,44,29,39,37,30,22,21,45,29,42,39,34,22,22,30,44,40,35,23,22,28,24,24,25,25,41,33,21,22,31,18,19,22,23,24,1,3
79499,99,0,0,0,0,0,0,0,0,0,0,25,29,29,30,22,29,26,27,19,26,26,27,20,25,23,24,15,33,32,23,31,29,29,21,32,23,31,29,29,21,24,31,29,29,20,24,23,21,13,29,28,20,27,18,21,0,0
79499,887,5,6,6,4,6,6,2,6,5,6,9,10,4,9,10,3,5,8,7,10,5,9,10,4,6,8,8,5,13,12,4,6,11,8,5,5,3,4,5,5,11,4,7,11,8,4,6,9,8,2,4,4,5,6,7,0,0
79500,437,3,3,3,3,2,3,3,3,1,3,6,5,6,5,3,3,3,1,3,9,9,6,5,3,3,1,3,12,7,5,3,3,1,3,7,6,6,3,1,3,2,2,2,1,2,4,3,1,3,3,1,3,1,3,1,6,1
79500,2576,5,5,4,4,5,5,5,5,3,1,5,4,4,5,5,5,5,3,1,4,4,5,5,5,5,3,1,4,4,4,4,4,2,1,4,4,4,4,2,1,5,5,5,3,1,5,5,3,1,5,3,1,3,1,1,1,6
50042,347,9,33,34,42,43,37,39,28,16,44,35,18,31,34,33,32,34,36,35,36,56,66,53,58,45,44,61,41,42,37,38,30,24,44,65,57,62,51,41,68,60,64,53,44,70,56,44,35,62,49,41,66,44,55,45,1,1
50042,307,63,61,63,55,40,64,22,58,55,29,64,65,58,40,65,21,61,58,31,63,56,38,63,19,58,56,32,58,41,64,21,60,57,31,32,57,17,52,50,29,39,18,35,37,23,22,59,57,30,16,22,11,52,26,31,1,1
65027,147,17,20,18,20,18,20,17,19,16,19,18,16,18,16,18,16,18,14,17,39,44,23,44,38,39,37,43,39,21,39,33,35,34,40,23,44,37,39,37,43,22,21,18,16,22,37,40,37,43,32,30,37,36,39,38,1,0
65027,144,17,33,38,39,37,11,3,27,27,13,15,17,18,15,11,4,16,17,13,37,38,35,11,5,27,28,15,42,39,12,4,29,29,13,41,13,5,30,30,15,11,3,28,28,12,5,11,13,9,4,5,5,29,13,15,0,1
49500,331,3,14,14,14,14,15,15,2,11,8,3,2,3,3,3,3,1,3,3,62,61,51,54,61,2,19,10,64,51,55,64,2,19,10,50,54,63,2,19,11,47,50,2,19,11,54,2,19,11,2,19,11,2,2,10,1,0
49500,391,63,39,8,59,16,58,58,58,45,15,46,8,66,17,66,65,64,52,17,7,42,14,43,41,42,31,13,7,7,8,7,6,3,5,16,61,62,60,51,17,17,16,13,6,13,60,59,47,17,59,48,16,48,16,8,0,1
49501,379,46,33,58,49,54,46,42,48,35,7,32,55,46,52,44,41,47,34,4,41,33,38,33,34,34,26,6,60,66,56,53,60,43,7,58,47,47,53,37,5,53,49,58,40,6,41,48,35,7,45,35,7,37,6,5,2,0
49501,374,24,43,17,32,50,39,36,38,34,26,21,12,17,32,21,18,18,17,24,21,31,49,39,40,44,39,19,12,23,22,17,20,18,11,34,27,25,28,24,21,49,43,44,41,32,40,35,31,21,33,28,16,40,18,15,0,2
49502,388,20,22,10,18,1,5,2,2,1,2,44,29,40,1,19,15,14,2,14,42,53,1,34,28,30,2,18,42,1,33,25,28,2,19,1,34,26,29,2,19,1,1,1,1,1,27,29,2,18,25,2,14,2,13,2,0,2
49502,387,9,26,20,29,20,2,8,21,29,12,9,9,9,4,1,1,8,8,4,28,35,24,3,11,21,29,16,39,31,10,19,30,22,13,33,11,16,29,32,16,9,13,22,23,14,6,7,3,2,13,11,8,20,6,15,2,0
49503,384,37,52,51,59,38,45,29,33,23,9,35,33,39,19,27,19,19,14,4,52,57,30,43,22,26,20,5,55,29,41,21,24,24,9,38,50,29,33,25,9,35,30,34,11,9,28,30,21,9,27,7,7,7,5,9,0,0
49503,399,4,1,4,4,4,2,4,4,4,4,1,4,9,17,17,21,4,4,5,1,1,1,1,1,1,1,1,10,6,7,9,4,11,7,33,33,34,4,10,11,44,49,4,6,12,47,2,7,7,4,9,13,4,4,7,0,0
49504,373,27,23,33,31,30,35,17,29,35,29,33,30,31,34,27,31,38,52,25,27,26,26,23,31,38,49,34,42,33,35,26,35,46,34,36,35,29,35,48,34,29,23,31,42,30,21,32,39,31,30,46,19,52,35,43,2,2
49504,386,13,54,44,46,33,47,42,1,26,10,16,15,11,9,16,10,1,3,6,56,59,38,55,51,1,36,11,48,36,49,43,1,27,10,35,47,46,1,35,10,35,31,1,18,6,43,1,27,10,1,27,8,1,1,1,2,2
49505,375,38,36,49,45,32,41,24,33,41,32,46,52,48,40,43,24,43,45,32,51,46,38,43,21,41,45,29,58,42,54,25,45,54,33,40,48,25,42,50,32,34,19,34,37,28,22,37,46,26,21,20,22,38,29,27,4,0
49505,390,56,30,35,31,60,3,50,38,27,14,27,31,28,57,3,44,35,23,13,23,16,28,2,26,21,14,11,27,35,3,31,39,25,14,31,2,26,26,20,13,3,50,39,27,14,3,3,3,3,31,23,13,27,12,8,0,4
49506,393,57,54,63,56,30,57,57,52,62,33,46,57,48,21,47,47,45,52,30,50,50,24,46,46,40,50,30,52,26,53,53,48,58,32,28,46,47,41,51,30,26,23,24,27,16,50,45,52,27,45,55,27,49,28,30,6,0
49506,336,18,11,13,12,13,14,13,14,5,13,3,4,2,4,4,4,4,4,4,38,28,36,17,10,16,4,24,47,51,22,12,25,5,31,42,20,11,25,3,32,21,12,22,5,31,13,17,5,22,13,5,12,5,24,5,0,6
49507,385,43,48,26,32,33,35,16,4,32,5,44,27,33,34,33,17,4,33,5,24,31,32,35,16,4,31,5,26,27,26,15,2,26,2,34,33,17,4,33,5,42,17,4,34,5,17,4,33,5,2,17,2,4,4,5,1,0
49507,389,65,46,68,28,67,56,57,49,13,17,44,67,26,67,57,56,47,11,15,47,25,46,38,37,37,13,17,28,69,58,59,50,13,17,27,22,20,24,8,10,58,58,49,12,16,47,41,10,13,41,11,15,13,14,25,0,1
49508,394,2,3,4,3,5,4,5,4,5,4,45,50,44,32,45,2,2,17,2,59,51,34,55,4,3,27,3,58,41,61,5,4,29,4,34,53,3,3,26,3,39,6,4,14,4,5,4,27,4,4,6,4,4,4,4,0,2
49508,380,27,24,42,40,40,37,37,17,40,18,21,39,40,36,33,38,20,36,20,43,41,41,31,35,22,41,25,64,64,52,60,30,64,35,60,50,57,29,61,34,49,56,28,60,33,47,20,49,21,30,56,35,27,28,33,2,0
49509,338,60,36,56,60,51,10,59,4,36,6,42,62,66,57,12,64,4,38,6,42,45,37,13,41,4,29,6,64,55,13,61,4,37,6,59,13,65,4,39,6,9,57,4,36,6,13,4,13,6,4,39,5,4,4,6,3,0
49509,402,60,59,57,27,27,57,50,31,4,52,67,63,31,33,65,56,33,4,57,62,31,33,64,55,32,4,56,30,29,60,52,31,4,52,20,30,25,25,4,21,31,28,17,4,23,53,31,4,54,29,4,46,4,25,3,0,3
49510,398,30,57,62,55,34,7,31,16,35,9,22,31,29,30,6,25,13,31,8,54,49,28,7,27,12,28,9,54,36,7,31,16,38,9,34,8,30,15,35,10,8,30,16,36,10,8,4,7,8,38,31,10,16,4,9,0,1
49510,381,3,3,2,8,2,3,3,3,3,3,61,52,65,37,59,64,64,68,49,47,58,36,53,58,58,62,45,50,29,44,49,49,53,38,35,56,61,62,65,47,33,34,34,38,26,56,55,59,44,61,65,46,65,46,50,1,0
49511,401,44,61,60,63,33,1,29,46,24,25,44,43,45,29,1,25,40,23,24,60,62,33,1,29,45,25,25,61,33,1,30,46,24,25,36,1,32,47,27,28,1,32,35,27,28,1,1,1,1,32,23,24,26,27,22,2,0
49511,395,46,32,36,42,25,13,6,42,4,27,53,58,64,36,25,18,53,4,36,43,51,27,22,16,38,2,24,54,27,19,17,42,2,29,33,23,18,47,4,30,19,15,26,4,17,12,16,2,10,7,1,6,4,35,3,0,2
50041,397,55,55,41,34,36,27,47,27,54,25,59,42,32,39,28,49,28,50,31,45,35,36,25,52,31,50,30,25,29,14,40,26,36,22,18,16,30,23,30,15,15,32,9,33,26,20,15,27,13,29,43,26,25,11,23,0,1
50041,335,26,40,29,38,44,57,28,34,24,24,16,20,13,24,22,19,21,14,2,11,35,33,47,11,15,11,28,16,26,25,27,28,18,2,31,46,14,18,17,21,47,24,30,20,15,24,30,22,30,27,18,2,23,2,1,1,0
50044,343,12,19,24,26,17,25,19,19,2,6,10,15,22,13,24,23,10,1,1,27,38,27,38,20,30,2,8,40,29,38,24,31,2,8,37,47,30,35,2,7,33,22,22,2,8,33,37,2,8,21,2,8,2,8,2,0,2
50044,396,49,54,56,58,32,33,59,40,31,49,52,53,53,29,34,56,36,31,45,62,61,37,39,65,44,35,53,64,40,41,68,47,39,55,38,39,67,46,36,54,32,40,28,23,29,43,26,22,34,47,40,57,27,38,28,2,0
50045,301,5,22,18,55,44,54,44,47,42,32,5,1,4,5,5,4,5,5,5,21,29,23,25,20,29,29,22,25,20,22,16,25,24,19,49,58,49,53,50,35,45,39,41,38,34,48,51,46,36,40,36,29,41,37,29,0,1
50045,337,14,35,35,30,34,28,3,26,28,35,16,16,13,17,12,3,10,16,16,70,55,68,30,4,26,33,66,58,71,29,4,26,33,70,55,25,4,23,29,56,28,4,25,31,67,2,22,25,29,2,4,4,19,26,32,1,0
50046,353,3,3,2,3,3,3,3,3,3,3,28,31,27,33,33,24,32,8,6,31,26,31,31,21,29,9,6,49,57,43,44,32,8,5,55,40,45,28,6,6,48,51,34,9,6,37,34,9,6,23,9,6,7,5,6,1,2
50046,333,2,2,2,2,2,2,2,2,2,2,34,34,24,30,31,15,27,28,34,60,48,53,55,38,43,54,50,63,66,69,48,58,65,66,55,57,42,50,52,54,60,40,50,58,56,43,53,58,61,36,43,38,48,51,55,2,1
50047,332,21,3,28,16,20,2,11,5,4,9,8,52,17,44,6,26,24,20,22,6,6,7,5,4,5,6,3,27,40,4,34,27,18,29,14,6,24,16,13,19,6,20,18,18,16,5,5,6,4,29,17,34,16,27,14,1,1
50047,340,50,33,31,45,49,38,49,34,38,34,47,39,58,61,54,62,46,51,47,29,41,43,41,43,29,38,35,38,37,30,40,24,36,32,55,50,59,42,46,39,49,59,45,48,43,52,40,41,39,46,51,44,37,31,37,1,1
50048,342,21,17,18,15,17,21,1,21,10,10,22,31,37,32,36,1,33,11,11,24,20,22,26,1,23,11,11,31,31,31,1,28,11,11,36,37,1,25,9,9,45,1,29,8,8,1,33,11,11,1,1,1,11,11,46,2,0
50048,400,17,50,43,53,50,20,36,15,4,29,12,13,13,12,5,13,5,2,6,37,43,44,20,31,12,4,30,41,43,17,28,15,4,21,51,20,34,16,4,29,20,33,18,4,29,15,6,4,17,9,4,20,4,6,4,0,2
50049,348,30,24,21,9,18,30,25,1,23,1,53,53,35,46,34,29,1,44,1,46,29,38,28,26,1,43,1,33,37,23,21,1,35,1,23,12,8,1,21,1,20,18,1,32,1,28,1,26,1,1,21,1,1,1,1,1,1
50049,341,34,37,36,33,37,36,34,33,33,4,35,34,31,35,34,33,31,31,4,67,64,70,53,65,57,63,4,61,67,51,63,54,60,4,64,47,59,52,57,4,53,65,57,63,4,50,41,47,4,52,59,4,54,4,4,1,1
50050,334,23,22,24,55,56,42,51,21,12,12,20,6,28,28,20,25,19,11,15,3,23,23,19,20,18,11,9,29,30,20,27,5,4,5,65,47,57,22,12,17,48,58,22,12,17,43,16,8,11,18,12,13,7,12,5,2,2
50050,304,3,4,5,5,2,2,5,4,5,5,9,9,9,2,8,9,6,9,8,10,10,2,8,10,7,10,9,15,2,11,15,10,15,12,2,14,18,10,18,15,2,2,1,2,2,31,8,30,26,38,56,61,29,37,50,2,2
50052,344,60,60,53,56,32,55,32,32,50,28,66,59,62,38,61,34,34,58,28,59,61,39,60,35,35,57,29,55,32,53,29,29,51,26,38,59,34,33,53,28,35,28,26,34,24,32,29,53,24,31,25,27,24,25,20,0,2
50052,350,30,48,2,47,49,44,48,41,54,55,28,2,19,27,21,19,30,31,31,2,46,48,43,43,36,52,54,1,2,2,2,2,2,2,42,43,49,27,47,49,46,41,39,53,55,44,31,50,52,30,47,49,42,42,63,2,0
50594,349,3,36,35,27,26,21,36,29,21,5,5,5,5,5,3,3,5,4,5,70,61,50,52,59,60,23,8,62,51,54,59,61,22,8,46,47,50,58,13,8,39,45,42,14,8,44,47,12,6,50,22,6,17,8,4,2,0
50594,324,6,9,24,24,25,16,25,28,28,23,6,3,5,6,4,6,6,6,5,6,7,9,7,9,9,9,8,50,54,43,24,20,30,27,50,46,24,20,31,27,46,26,20,33,27,19,11,23,22,20,28,26,23,20,30,0,2
50595,308,31,1,10,32,3,39,27,34,33,21,1,10,31,3,33,24,33,32,21,1,1,1,1,1,1,1,1,10,3,11,9,11,10,11,16,35,26,35,34,21,3,1,3,3,3,53,37,36,23,26,25,19,36,23,22,1,1
50595,316,5,3,3,4,4,5,1,5,5,5,28,50,54,39,65,47,49,52,6,18,20,14,28,20,21,19,3,43,33,49,36,42,38,4,36,53,37,41,44,5,38,24,34,29,5,47,48,51,6,30,33,1,42,6,6,1,1
50596,323,45,31,44,32,36,42,44,45,37,45,44,62,53,57,63,64,66,58,67,40,37,34,42,41,43,42,44,48,54,59,60,62,54,62,45,49,51,52,44,53,54,55,57,49,57,60,62,55,63,64,56,64,58,66,58,4,0
50596,318,6,12,5,45,32,37,21,38,13,14,5,3,6,6,6,6,6,6,5,4,12,11,12,10,9,10,11,5,5,5,5,5,5,5,51,58,28,58,13,14,47,23,44,12,13,20,50,13,14,25,9,10,11,10,12,0,4
50597,306,15,13,5,13,22,13,2,5,24,19,8,3,9,25,13,3,3,24,13,4,13,11,9,1,4,13,13,5,5,4,2,5,4,5,12,9,2,5,13,13,41,3,5,31,17,2,4,20,10,2,3,2,4,5,19,1,1
50597,351,64,70,59,56,39,53,60,34,38,3,70,60,57,41,55,61,38,39,3,65,62,45,59,65,40,41,3,54,40,50,57,37,36,2,44,50,52,31,33,3,42,38,32,21,3,52,38,30,3,38,33,3,18,2,3,1,1
50598,309,39,47,54,35,1,64,4,29,51,48,26,31,27,1,40,4,21,31,28,42,27,1,47,3,14,38,38,25,1,55,4,26,43,42,1,35,4,15,33,26,1,1,1,1,1,4,29,50,48,4,4,4,23,26,41,0,2
50598,302,2,2,2,2,2,2,1,2,2,2,5,8,10,2,10,7,10,9,8,3,5,2,5,4,5,5,5,13,2,15,14,17,15,11,7,20,16,20,19,13,7,5,7,6,6,20,23,21,17,21,19,17,22,18,16,2,0
50599,303,43,41,40,40,40,16,35,10,14,11,63,59,59,59,16,45,10,14,11,61,60,58,16,46,10,14,11,56,54,16,41,10,14,11,54,13,43,7,11,10,14,42,8,12,9,17,8,12,7,8,13,9,9,6,9,0,1
50599,322,1,6,7,6,7,1,6,7,7,7,1,1,1,1,1,1,1,1,1,18,8,50,15,45,27,7,18,12,25,12,17,23,9,24,11,1,8,11,8,12,17,43,31,9,25,15,1,1,1,22,6,15,8,23,9,1,0
50600,313,19,19,6,17,17,18,15,19,18,6,68,46,60,65,64,58,57,60,6,45,59,64,63,58,56,59,6,39,43,43,40,39,42,5,56,56,51,48,51,5,60,54,54,56,4,53,54,56,5,47,49,6,55,6,6,0,0
50600,314,8,8,8,7,8,6,8,8,8,8,28,26,23,26,26,27,17,26,27,59,35,58,55,51,17,30,46,33,55,52,49,15,28,44,34,33,34,13,25,31,51,47,15,28,44,46,15,28,41,16,29,39,17,16,29,0,0
50602,321,33,31,6,1,39,31,33,35,36,32,26,6,1,40,32,39,41,31,30,6,1,30,27,29,27,29,25,4,6,6,6,6,6,6,1,1,1,1,1,1,37,48,49,39,31,39,41,34,26,49,37,25,35,29,28,2,3
50602,311,13,17,18,21,21,17,20,21,17,19,24,25,26,26,21,25,26,20,24,31,36,34,27,31,36,28,34,34,34,29,33,34,26,32,49,32,36,56,46,54,32,36,51,41,48,32,32,25,31,36,28,34,46,55,45,3,2
50601,310,2,2,2,2,2,2,2,2,2,2,8,4,8,8,8,7,8,8,4,7,11,11,11,10,8,11,4,46,63,63,54,38,30,4,51,51,43,31,25,4,68,58,43,34,4,58,43,34,4,41,31,4,30,4,4,2,1
50601,317,45,26,54,2,67,41,35,28,61,28,24,34,2,45,34,32,24,40,23,31,2,25,23,26,24,21,19,2,53,36,33,27,48,28,2,2,2,2,2,2,41,34,27,60,27,31,24,36,24,27,29,26,23,24,23,1,2
50604,315,23,25,34,38,40,15,42,48,5,6,16,22,20,22,13,21,26,5,6,22,22,20,11,23,29,5,6,43,45,27,43,49,5,5,46,23,44,52,1,1,29,49,54,5,6,22,28,5,6,52,5,6,5,6,5,1,1
50604,354,33,23,31,26,32,31,30,18,5,26,41,53,30,55,49,35,38,5,29,44,25,45,41,29,32,5,23,35,66,60,41,50,5,31,36,35,30,23,5,26,62,43,52,5,33,42,46,4,32,28,4,30,5,19,5,1,1
50993,276,13,19,10,4,25,13,17,24,4,25,9,9,4,13,12,10,12,2,13,7,4,24,9,17,24,7,24,4,10,10,9,10,2,10,15,4,4,4,2,4,13,26,34,13,35,10,13,2,13,40,30,47,26,50,33,3,0
50993,319,32,27,33,21,34,29,5,23,33,5,46,55,38,53,45,5,23,51,5,56,39,53,48,5,19,52,5,44,61,54,5,23,59,5,43,37,5,11,43,5,52,5,22,59,5,5,19,50,5,5,5,5,21,5,5,0,3
52129,412,46,34,50,22,18,26,25,20,13,10,31,49,17,18,23,23,17,10,11,36,16,15,15,14,14,11,3,21,18,27,26,21,13,11,4,20,19,19,12,4,3,3,3,3,2,27,22,14,11,40,14,11,13,6,4,1,1
52129,249,38,41,38,3,26,3,24,19,13,4,35,33,3,24,3,21,18,12,5,37,3,25,3,25,20,14,5,2,20,2,22,18,13,4,3,3,3,3,3,2,3,17,15,11,4,3,3,3,2,19,13,5,14,5,5,1,1
52306,421,13,14,16,16,16,14,16,15,4,2,24,26,26,26,23,25,23,8,3,27,27,27,23,26,24,8,3,53,29,25,28,26,8,3,29,25,28,26,8,3,25,36,26,8,3,25,23,6,3,25,7,3,5,2,3,3,0
52306,418,3,3,1,2,3,1,3,3,3,3,49,47,40,35,16,5,5,4,4,44,37,34,13,5,5,4,4,37,31,14,2,2,1,1,31,16,3,3,2,2,12,4,4,3,3,3,3,2,2,5,4,4,4,4,4,0,3
52131,408,2,2,1,2,2,2,2,1,2,2,26,26,25,31,26,25,18,31,21,22,23,27,22,25,19,27,22,39,48,44,35,32,46,18,46,41,36,33,45,19,50,42,37,53,22,37,33,48,18,32,41,20,36,14,22,3,3
52131,405,21,17,17,17,17,19,7,12,17,2,22,22,22,22,24,8,17,22,2,19,19,19,22,6,16,20,2,37,44,44,8,14,19,1,38,39,9,17,20,2,46,6,14,19,1,7,17,21,2,9,8,2,18,2,2,3,3
52308,414,2,3,3,3,3,3,3,1,1,2,31,3,3,3,3,3,2,1,3,4,4,4,4,4,2,1,3,40,32,34,41,23,22,18,41,41,48,29,25,16,33,42,24,21,12,40,24,21,15,30,25,17,13,15,6,1,1
52308,422,8,18,25,2,2,27,34,32,29,31,3,8,2,2,7,8,4,7,8,9,2,2,11,17,19,10,12,2,2,20,23,17,21,24,2,2,2,2,2,2,2,2,2,2,2,26,22,24,28,43,35,30,34,25,28,1,1
54686,358,43,40,33,30,32,12,17,18,29,1,49,39,36,40,15,22,25,36,1,36,32,36,12,20,21,34,1,26,25,8,15,16,26,1,21,13,19,21,23,1,14,10,12,27,1,20,12,14,1,19,19,1,22,1,1,1,1
54686,360,28,54,56,56,37,52,64,32,48,50,23,24,26,16,29,28,18,23,36,60,58,43,62,66,33,51,58,65,52,62,72,37,56,61,44,58,67,36,53,57,47,53,28,40,49,67,33,52,69,38,59,65,28,29,54,1,1
54687,372,47,51,33,42,57,45,55,32,56,4,40,21,30,45,36,44,24,43,4,26,36,48,37,47,27,47,1,26,31,24,30,24,32,4,39,34,39,29,38,4,42,52,30,54,4,43,24,42,4,29,51,4,28,4,4,3,0
54687,362,14,20,24,25,24,8,5,18,4,25,12,24,25,21,7,3,13,4,24,22,24,19,6,4,16,1,23,57,56,24,13,20,4,61,52,22,10,21,4,58,23,11,17,4,56,8,4,1,26,3,1,13,4,20,4,0,3
54688,363,44,39,48,23,54,53,44,28,55,52,47,61,37,65,62,52,43,67,60,48,29,54,53,47,30,56,49,34,68,65,56,39,70,63,39,36,30,29,40,34,71,60,43,76,69,57,42,73,67,30,63,56,44,40,71,1,2
54688,365,60,31,61,42,41,47,49,47,2,57,32,68,47,43,51,53,49,3,62,32,25,22,21,29,22,2,31,46,43,50,52,50,3,62,29,35,40,30,2,42,30,37,31,2,37,35,39,3,45,36,1,50,3,50,3,2,1
54689,368,35,24,22,43,44,43,38,6,27,24,25,27,40,45,41,37,6,15,13,22,27,30,26,30,5,15,13,30,30,28,32,6,16,15,53,52,47,6,29,25,52,49,5,28,24,48,6,27,22,6,31,26,6,5,26,2,1
54689,376,2,2,2,2,2,2,2,2,2,2,50,28,3,54,48,50,31,51,60,27,3,45,40,45,30,46,51,3,25,28,29,28,28,28,3,3,3,3,3,3,42,44,28,47,54,40,29,41,48,32,41,50,31,34,52,1,2
54690,357,23,32,29,25,29,32,16,7,14,2,56,39,43,43,56,35,18,19,1,55,58,60,73,47,20,21,2,41,42,55,41,9,17,2,53,58,34,18,18,1,59,35,17,19,2,47,20,21,2,8,13,2,10,1,2,0,3
54690,361,5,14,6,7,8,13,12,12,9,13,20,17,16,10,19,16,19,17,19,58,36,48,74,63,74,55,72,27,42,57,48,57,43,56,20,35,26,32,29,32,46,42,45,33,47,61,68,53,70,58,43,59,49,68,51,3,0
54691,382,45,31,2,37,34,1,24,2,23,26,45,3,54,48,4,29,4,28,40,3,39,37,4,24,4,24,33,3,3,2,3,3,3,3,41,4,23,4,22,33,4,28,4,27,39,4,3,4,4,4,28,28,4,4,27,1,5
54691,359,60,44,38,55,32,56,57,43,45,26,55,44,75,40,72,77,48,58,36,33,52,27,54,52,37,40,27,40,31,39,39,33,36,27,37,66,74,46,52,34,36,35,31,40,17,67,47,53,33,44,53,29,32,23,24,5,1
54692,366,6,21,15,20,20,20,19,21,3,14,9,32,30,31,20,30,21,2,15,15,22,19,18,22,20,3,13,41,37,34,38,37,3,19,47,42,48,43,3,22,43,44,42,2,27,35,36,3,23,40,2,25,2,20,2,1,3
54692,369,49,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,3,2,1,2,36,24,16,37,18,33,26,34,16,52,18,46,26,10,34,14,29,19,15,11,13,16,17,47,24,12,18,20,3,1
65028,2566,17,16,13,12,17,17,12,11,16,15,20,17,16,21,21,16,15,19,19,16,16,20,20,16,15,18,18,12,17,17,12,13,15,16,16,16,14,11,14,14,21,16,15,19,19,16,15,19,19,13,14,14,13,13,18,1,2
65028,150,16,12,18,14,18,17,14,17,18,6,13,19,15,19,18,15,18,19,6,13,10,13,12,10,12,13,6,16,21,20,17,20,21,6,16,15,12,15,16,5,20,17,20,21,6,16,19,20,5,16,17,6,20,5,6,2,1
65029,148,39,41,26,40,45,49,45,2,44,50,36,25,41,41,44,42,2,41,45,26,36,44,46,39,2,43,47,21,27,26,25,2,27,27,40,45,40,2,42,45,50,43,2,46,51,48,2,50,56,2,44,49,2,2,51,1,0
65029,141,22,15,33,33,33,14,29,29,8,8,15,31,31,31,14,26,28,9,10,21,21,21,20,20,21,9,12,47,47,20,42,43,13,12,47,20,42,43,13,12,20,42,43,13,12,19,20,9,11,39,12,11,12,12,7,0,1
65030,149,26,27,30,28,25,21,4,16,21,3,36,37,39,35,28,3,16,27,2,39,39,40,33,4,17,26,3,41,37,32,4,18,28,3,38,31,4,18,29,3,34,4,15,26,3,4,12,20,3,4,4,3,14,3,3,2,0
65030,152,41,35,20,30,44,38,37,42,12,1,35,21,31,44,38,37,42,11,1,17,23,36,30,29,36,9,1,11,22,17,20,22,11,1,33,31,28,31,3,1,41,40,45,12,1,35,40,10,1,38,11,1,12,1,1,0,2
65031,154,37,34,25,36,25,28,39,31,12,20,37,30,40,29,32,42,36,15,24,29,34,27,25,37,31,13,22,25,20,23,29,21,12,19,29,27,43,33,12,20,20,32,21,7,13,33,27,11,20,36,15,24,15,24,13,2,2
65031,140,5,4,5,5,5,5,5,4,5,4,19,20,14,20,20,16,18,20,11,39,28,30,40,16,37,26,25,29,34,42,17,39,27,27,23,30,12,27,20,21,33,17,30,23,20,17,42,29,29,15,17,8,27,27,18,2,2
65032,132,37,14,31,35,28,29,35,35,28,16,30,62,58,50,46,58,56,54,26,35,25,20,16,25,23,36,55,55,50,43,55,53,63,24,51,48,59,57,47,26,39,51,49,41,21,47,45,36,17,57,47,25,47,24,25,2,0
65032,269,29,26,26,9,23,12,26,25,9,9,44,45,22,41,25,42,38,13,20,41,21,38,23,38,34,11,19,22,39,25,39,35,12,20,21,17,21,16,7,20,21,36,32,12,19,23,18,8,15,36,13,19,11,14,7,0,2
